Дата,UserID,Продукт,Количество,Цена
2024-02-28,3133,Smartphone,4,200210.23
2024-01-30,2081,Smartwatch,5,188829.16
2024-06-12,587,Headphones,1,163351.05
2024-09-08,1433,Smartphone,9,245387.3
2024-10-10,1028,Laptop,7,275715.12
2024-07-28,3547,Headphones,4,108924.98
2024-06-02,1326,Smartphone,6,211070.17
2024-07-28,1669,Smartphone,5,169815.44
2024-06-17,3999,Smartwatch,2,68707.37
2024-05-15,509,Headphones,2,73299.35
2024-01-24,2564,Laptop,6,158887.36
2023-11-17,2331,Smartphone,10,196427.52
2024-01-06,850,Tablet,3,235115.69
2024-03-06,787,Smartwatch,6,81734.05
2024-09-17,1602,Laptop,1,261503.1
2024-03-26,412,Headphones,6,67218.43
2023-11-03,1115,Smartphone,4,105040.91
2023-12-04,2398,Smartwatch,2,184185.66
2024-10-09,2212,Smartwatch,6,54858.44
2024-10-11,301,Smartphone,5,102310.6
2024-09-27,618,Tablet,8,215943.06
2024-08-05,4850,Tablet,5,59219.22
2024-09-17,3960,Smartphone,11,201596.62
2024-08-06,2834,Headphones,4,131096.08
2024-03-13,4132,Smartphone,5,244568.72
2024-06-04,254,Laptop,10,266342.16
2024-06-17,2613,Tablet,1,176291.78
2024-07-27,703,Tablet,4,268490.34
2024-06-23,197,Laptop,5,255879.23
2023-12-28,3082,Tablet,5,273664.03
2024-06-14,1248,Laptop,9,51225.61
2024-09-17,735,Smartphone,11,186323.94
2023-11-18,4818,Tablet,8,79102.76
2024-08-13,995,Tablet,7,292773.88
2024-08-07,2239,Headphones,3,219055.84
2024-02-02,1541,Headphones,7,133457.38
2024-06-04,977,Headphones,6,192656.48
2024-03-30,943,Smartwatch,3,60637.61
2024-02-08,3155,Laptop,1,284777.8
2024-07-31,235,Tablet,7,223202.16
2023-12-26,3541,Headphones,3,286643.88
2024-06-21,3452,Tablet,3,50389.11
2024-10-06,3505,Headphones,8,278971.62
2023-11-02,1658,Smartwatch,9,111486.91
2024-10-16,1378,Smartwatch,8,36453.82
2024-10-16,4589,Tablet,3,191381.88
2024-09-16,1916,Tablet,7,67540.73
2024-03-01,2779,Laptop,7,122774.47
2024-07-07,4781,Headphones,6,161707.16
2024-08-07,1942,Tablet,5,26168.53
2024-04-16,4748,Laptop,10,158581.67
2024-05-03,1655,Laptop,9,195928.12
2023-12-29,4590,Smartwatch,6,141960.53
2024-05-17,6,Smartphone,4,73737.64
2024-08-29,2558,Tablet,9,205017.77
2024-05-18,4183,Headphones,5,234265.19
2024-08-13,3506,Laptop,4,40334.57
2024-03-29,1411,Headphones,7,215329.69
2023-12-15,4349,Smartwatch,1,113453.23
2024-09-01,312,Tablet,8,120146.62
2024-10-03,2720,Headphones,4,206853.33
2023-11-19,2646,Smartphone,3,254545.58
2024-01-30,4138,Headphones,3,178095.42
2023-12-03,3084,Headphones,3,170835.23
2024-05-26,4761,Tablet,6,39309.45
2024-06-07,529,Headphones,6,227760.83
2024-08-01,1956,Smartphone,4,16386.98
2024-03-09,776,Headphones,4,106746.21
2023-12-29,606,Smartphone,3,131300.16
2024-10-12,3742,Smartphone,1,36612.54
2024-08-16,1953,Tablet,1,228685.45
2024-05-12,3753,Headphones,3,115378.68
2024-03-07,4061,Laptop,9,282822.88
2024-03-21,3748,Smartwatch,7,102743.42
2023-11-04,4355,Headphones,2,121336.12
2024-08-14,1080,Tablet,11,110116.18
2023-12-05,3988,Tablet,5,93729.18
2023-12-14,65,Headphones,4,240359.1
2024-08-05,3229,Smartwatch,10,178286.53
2024-03-12,4895,Smartphone,1,193989.27
2024-06-10,2594,Smartwatch,1,213202.19
2024-04-12,2540,Smartphone,4,221096.97
2024-02-13,1456,Tablet,8,241257.8
2024-09-28,1854,Headphones,7,233960.28
2023-12-18,2160,Headphones,3,266984.34
2024-04-15,2960,Smartphone,2,270118.2
2024-04-25,2879,Headphones,5,175432.16
2023-11-16,3422,Headphones,5,151618.92
2024-02-03,3131,Smartwatch,1,277548.12
2023-11-24,3987,Headphones,4,102495.4
2023-10-30,3501,Tablet,6,226136.84
2024-08-31,128,Smartwatch,4,259763.0
2024-01-04,2915,Headphones,5,140312.88
2024-08-30,3221,Tablet,3,166733.72
2024-02-11,3699,Laptop,10,201361.98
2024-04-10,1769,Headphones,2,233895.81
2024-01-22,751,Headphones,3,86229.25
2024-06-22,1464,Laptop,2,197658.72
2024-05-22,4561,Smartwatch,5,208584.27
2023-11-08,2772,Smartphone,3,238336.31
2024-04-17,446,Smartphone,5,106104.43
2024-07-01,1973,Headphones,3,94569.21
2024-04-04,1879,Tablet,5,13280.65
2024-07-29,328,Headphones,9,150109.58
2024-09-12,393,Smartphone,9,61625.19
2024-04-22,4356,Headphones,7,102336.2
2024-01-10,2567,Smartwatch,11,59436.11
2023-12-27,4215,Laptop,2,287953.66
2024-09-16,301,Smartphone,5,214968.7
2024-05-29,2592,Headphones,4,202955.06
2024-06-01,2117,Headphones,6,170592.66
2024-05-25,1420,Headphones,9,197278.25
2023-12-29,773,Tablet,7,107506.88
2024-06-05,1836,Tablet,9,50201.1
2024-07-04,2429,Laptop,2,287816.6
2023-12-14,4633,Tablet,1,255654.8
2024-03-13,758,Smartphone,11,295052.88
2024-03-18,1689,Smartphone,6,113305.18
2024-04-23,440,Headphones,11,179696.8
2024-03-06,488,Headphones,9,44345.34
2024-09-01,8,Headphones,10,27412.41
2024-02-09,2413,Smartphone,11,193664.52
2024-09-06,3644,Smartwatch,3,207731.38
2024-07-15,3723,Tablet,7,133099.77
2024-01-04,1945,Tablet,7,232701.77
2024-06-20,4098,Headphones,8,259255.92
2024-01-20,1396,Tablet,8,184901.14
2024-08-03,4691,Smartphone,3,145565.8
2024-10-18,3218,Tablet,11,107007.89
2024-03-15,460,Headphones,1,62835.32
2024-03-08,1787,Smartphone,9,299972.06
2024-08-03,642,Headphones,9,229481.34
2024-08-01,37,Tablet,4,245447.47
2024-06-29,801,Smartphone,11,250484.77
2023-12-22,1117,Smartphone,10,192062.2
2024-09-19,1812,Tablet,3,127168.64
2024-06-30,3879,Laptop,10,222721.92
2024-07-28,3068,Smartphone,10,207064.72
2024-09-03,2685,Headphones,9,284181.4
2024-09-02,4039,Tablet,6,114282.22
2024-01-25,1439,Tablet,11,121306.04
2023-11-22,3486,Laptop,8,180556.42
2023-12-02,2707,Smartwatch,3,30063.37
2024-09-27,2140,Smartwatch,9,61257.6
2023-12-23,166,Laptop,8,154075.4
2024-07-06,2414,Smartphone,3,10417.29
2023-11-30,3700,Smartwatch,2,245367.53
2024-08-27,798,Smartwatch,6,167283.84
2024-07-14,1487,Smartwatch,6,297450.88
2024-05-13,4397,Laptop,1,101883.83
2024-07-08,3646,Headphones,2,133281.48
2024-06-08,125,Tablet,3,282762.6
2024-09-26,1399,Smartphone,2,39975.85
2024-08-26,2331,Smartwatch,11,228823.6
2024-04-30,3219,Laptop,3,130476.18
2024-07-23,4560,Tablet,3,235507.14
2024-10-08,885,Headphones,9,20111.41
2024-05-27,692,Headphones,6,118564.62
2024-09-06,4416,Smartwatch,2,156429.02
2024-07-04,929,Tablet,9,202346.0
2024-07-13,4739,Smartwatch,4,155520.88
2023-12-26,3375,Headphones,10,100383.87
2024-09-18,3302,Laptop,8,279892.66
2023-11-24,2715,Smartwatch,1,103821.26
2024-02-20,1400,Headphones,8,271200.72
2024-10-04,2914,Tablet,1,275227.38
2024-01-24,1158,Laptop,11,117339.24
2024-02-22,70,Smartwatch,4,56503.15
2024-01-01,1056,Laptop,9,27024.55
2023-10-28,2404,Smartphone,3,200389.62
2024-08-26,4907,Laptop,9,235497.25
2024-07-08,947,Tablet,3,82366.49
2024-05-19,2677,Laptop,9,163497.69
2024-02-27,1185,Headphones,1,69354.95
2024-02-22,376,Headphones,11,280141.06
2023-11-27,105,Smartwatch,10,151688.05
2024-01-22,1766,Laptop,4,204129.7
2024-10-05,2172,Smartphone,4,256632.2
2024-05-11,3607,Smartwatch,10,108232.92
2024-03-27,1823,Laptop,1,239131.88
2024-02-21,2210,Headphones,7,141729.02
2023-11-08,3138,Headphones,5,183812.8
2024-02-21,2278,Tablet,10,37791.71
2023-12-20,806,Headphones,9,16469.32
2023-10-26,2933,Tablet,2,98003.96
2024-08-04,4190,Headphones,1,272781.62
2024-05-18,3209,Smartwatch,1,290143.84
2024-09-17,2534,Smartphone,11,88179.89
2024-09-03,3532,Smartwatch,8,109697.35
2024-06-11,977,Tablet,8,168847.44
2024-09-11,153,Smartphone,4,138388.44
2024-04-18,3286,Headphones,4,36147.63
2024-05-06,2265,Laptop,11,136429.16
2024-01-07,3908,Smartwatch,10,110958.1
2023-11-28,1573,Laptop,1,253626.6
2023-11-14,518,Laptop,5,207186.81
2024-05-02,3776,Smartwatch,9,98475.83
2023-12-15,3285,Smartphone,1,74001.86
2024-10-11,1317,Headphones,2,256890.27
2024-01-30,4744,Headphones,5,187456.06
2024-01-12,199,Headphones,5,87641.72
2024-07-09,3743,Tablet,1,121981.14
2024-05-30,4852,Headphones,1,114452.19
2024-05-26,77,Headphones,5,108767.35
2024-03-27,1713,Headphones,5,176679.45
2024-01-25,4393,Tablet,2,81911.37
2024-05-26,4161,Laptop,1,67852.04
2024-02-07,1721,Laptop,3,160070.78
2024-05-19,2485,Smartphone,1,196076.9
2024-02-12,4384,Smartwatch,7,194757.16
2024-01-14,2412,Headphones,5,273233.4
2024-09-04,3084,Laptop,3,123510.07
2024-09-28,3531,Smartwatch,2,81492.84
2024-10-08,2099,Tablet,8,65978.85
2023-12-24,288,Smartwatch,3,228954.39
2024-10-22,657,Headphones,4,269228.53
2024-07-12,4069,Smartwatch,10,19204.62
2024-06-12,1590,Headphones,8,206626.95
2023-11-04,721,Smartwatch,11,131482.3
2024-02-25,2037,Laptop,3,227563.52
2024-07-14,108,Smartwatch,3,114813.37
2024-03-04,1861,Smartwatch,2,112752.7
2024-02-08,4800,Laptop,8,42358.38
2024-02-12,397,Smartphone,11,46556.32
2024-08-20,4500,Tablet,5,138076.14
2023-12-28,4864,Smartwatch,4,282074.75
2024-10-17,2930,Tablet,6,298152.06
2024-08-29,284,Tablet,2,78227.96
2024-02-13,4811,Laptop,1,125848.8
2023-11-03,4073,Laptop,2,293977.84
2023-12-20,1426,Smartphone,3,231217.95
2024-06-22,4256,Smartphone,2,170874.84
2024-07-11,1105,Tablet,9,241733.34
2024-09-01,4802,Smartwatch,2,188973.6
2024-03-11,1252,Headphones,9,38308.69
2024-02-28,1477,Smartphone,7,197986.72
2024-07-18,400,Tablet,11,32707.24
2024-04-13,888,Smartphone,10,198379.84
2024-03-31,4960,Headphones,5,28976.98
2023-11-12,3415,Headphones,10,150332.53
2024-04-18,2787,Smartwatch,5,100936.16
2024-03-04,821,Headphones,11,141517.28
2023-11-17,867,Laptop,10,226591.92
2024-05-28,4072,Smartwatch,5,227900.9
2024-08-26,3111,Headphones,5,114776.78
2023-10-26,2373,Headphones,2,251982.53
2023-11-23,2597,Laptop,3,268233.9
2024-10-05,1519,Laptop,10,122914.55
2024-10-13,1719,Smartphone,10,252772.4
2023-10-28,4154,Smartphone,7,143369.86
2024-08-21,4929,Smartphone,5,20497.73
2023-11-19,1178,Laptop,2,236204.58
2024-03-26,4862,Smartphone,8,275933.78
2024-10-02,4754,Laptop,2,58653.64
2023-10-29,4758,Smartwatch,7,95747.28
2023-11-15,1329,Laptop,1,49459.65
2024-02-10,2011,Headphones,5,98248.83
2023-11-04,468,Smartphone,2,297150.6
2023-12-16,182,Smartwatch,1,130719.76
2024-07-26,659,Smartwatch,6,94252.67
2023-10-27,2335,Smartwatch,8,86355.92
2024-05-17,283,Tablet,11,77855.11
2024-09-07,2230,Headphones,3,269721.4
2024-02-24,4082,Laptop,7,162312.39
2024-05-08,910,Tablet,10,281274.47
2024-01-16,2527,Headphones,3,67426.87
2024-07-31,53,Laptop,3,197909.22
2023-11-09,743,Tablet,9,35110.47
2023-12-23,2964,Tablet,7,161667.94
2024-06-01,1425,Laptop,11,159120.47
2023-12-01,3691,Smartphone,7,45128.22
2023-12-23,4271,Laptop,10,223009.94
2024-03-28,333,Headphones,9,139176.81
2023-11-16,2264,Headphones,6,213671.06
2024-01-08,1786,Tablet,9,24163.68
2024-02-22,1458,Smartwatch,3,39481.62
2024-03-10,4653,Smartwatch,4,261860.56
2024-03-09,2778,Smartphone,5,180625.88
2024-06-09,4187,Smartwatch,2,229119.73
2024-08-22,4470,Smartphone,5,257548.08
2024-10-22,822,Headphones,4,45710.77
2023-11-07,1670,Smartphone,7,270679.56
2024-05-22,624,Tablet,8,18574.86
2024-05-23,1387,Tablet,9,57326.57
2024-08-31,1681,Laptop,9,205242.83
2024-02-20,3492,Smartwatch,9,237296.12
2024-09-12,3718,Laptop,1,34056.67
2023-10-29,4012,Smartwatch,3,151252.73
2024-03-16,689,Tablet,3,252680.45
2023-11-01,4697,Smartphone,7,261560.05
2024-08-02,1179,Smartphone,8,185342.48
2024-06-19,2613,Smartphone,11,167443.23
2023-10-25,2532,Smartphone,2,84554.51
2024-10-19,197,Tablet,4,52685.82
2024-03-31,1877,Smartphone,9,228384.25
2024-06-29,3641,Smartwatch,9,176991.67
2024-01-05,3313,Laptop,2,219566.88
2024-02-22,1341,Smartwatch,1,111458.88
2024-03-01,2506,Laptop,5,98886.26
2024-01-28,2354,Tablet,1,135415.69
2023-10-24,4282,Laptop,4,222459.08
2024-04-24,3886,Smartwatch,7,39765.01
2024-08-02,3078,Smartphone,2,35495.13
2024-09-08,4063,Smartwatch,8,58493.35
2024-05-29,2834,Smartphone,11,60208.83
2023-12-26,3077,Tablet,1,16545.88
2024-09-19,3414,Laptop,3,185300.84
2024-06-21,1486,Smartphone,2,212694.31
2024-08-17,4622,Headphones,6,149578.38
2024-04-15,4298,Smartwatch,1,287311.88
2024-09-02,3824,Smartwatch,11,143061.73
2024-04-20,4394,Headphones,9,223679.45
2023-11-22,1813,Laptop,11,56677.4
2024-06-04,1687,Laptop,7,278000.9
2024-05-04,4648,Headphones,11,52383.98
2024-08-13,4780,Tablet,2,100380.94
2024-06-30,4456,Tablet,5,288776.1
2023-11-14,2090,Headphones,7,281761.47
2024-06-16,874,Smartwatch,5,259751.36
2024-08-11,1088,Smartwatch,7,299171.16
2023-11-19,4164,Headphones,5,214246.38
2024-06-09,1077,Headphones,10,277649.6
2024-04-23,4235,Laptop,1,88855.56
2024-07-15,573,Smartphone,7,57388.52
2023-12-19,1628,Smartwatch,9,74449.51
2024-07-23,1999,Smartphone,10,180187.9
2024-03-16,3174,Tablet,1,94673.31
2024-03-30,4947,Tablet,11,62912.92
2024-04-30,4415,Laptop,7,298469.94
2024-06-23,3447,Smartwatch,10,101462.09
2024-06-21,4941,Smartwatch,10,220535.81
2024-02-17,239,Laptop,4,155066.3
2024-09-06,3049,Tablet,2,267125.72
2024-03-06,4887,Headphones,10,189256.23
2023-11-19,3713,Smartwatch,5,211320.52
2024-05-03,336,Laptop,5,23772.16
2024-02-13,4509,Laptop,10,74109.4
2024-02-27,4535,Tablet,3,250800.14
2024-03-05,4926,Smartphone,8,74870.39
2024-10-01,978,Tablet,10,105408.8
2024-04-26,2122,Smartwatch,1,135003.95
2024-10-02,1290,Smartphone,10,83564.17
2024-05-04,2205,Smartphone,11,208090.6
2023-12-21,1101,Tablet,4,45858.86
2024-05-22,1738,Smartwatch,10,65560.6
2023-12-08,2812,Smartwatch,9,125063.95
2024-01-21,4315,Headphones,10,119916.73
2024-10-21,3089,Tablet,1,138453.94
2023-11-16,9,Smartphone,6,92572.69
2024-05-16,1484,Laptop,9,14979.75
2024-07-13,4965,Tablet,4,93838.6
2023-10-27,70,Smartwatch,3,195981.95
2024-03-16,2484,Headphones,8,202344.9
2024-09-22,3810,Tablet,11,196957.45
2024-01-25,1348,Smartphone,2,204728.11
2024-09-03,4189,Laptop,8,270841.06
2024-09-03,2497,Laptop,2,62235.15
2024-02-27,2145,Smartwatch,7,185323.05
2023-11-01,2708,Laptop,4,31715.63
2024-03-14,4350,Headphones,8,296976.03
2024-02-08,648,Headphones,7,209294.31
2024-10-03,2635,Headphones,10,37013.35
2024-08-23,804,Headphones,7,152561.22
2024-03-29,1722,Smartwatch,11,115429.58
2024-03-24,292,Laptop,9,126036.28
2023-11-25,4568,Smartphone,11,47067.74
2024-04-27,4591,Smartwatch,1,237079.34
2024-01-12,3622,Tablet,1,252901.06
2023-11-06,1822,Laptop,3,230221.02
2024-08-28,1562,Smartwatch,7,221329.64
2024-03-17,2677,Laptop,8,51698.36
2024-07-30,2602,Smartwatch,2,286983.94
2023-11-07,4399,Laptop,6,93534.92
2024-08-25,1872,Tablet,2,272012.03
2024-01-19,2815,Headphones,4,201696.81
2024-06-18,2844,Headphones,11,273318.47
2024-07-28,2397,Tablet,10,269769.88
2024-05-24,4646,Smartphone,8,161612.88
2024-09-17,2892,Headphones,7,127678.39
2023-11-03,4702,Smartphone,10,269655.38
2024-10-22,4480,Smartwatch,1,150654.98
2024-09-27,1672,Headphones,4,32894.24
2024-04-07,4372,Smartphone,9,27934.98
2023-12-04,2238,Laptop,6,12169.76
2023-11-11,4471,Tablet,4,211225.34
2024-02-05,1939,Smartphone,3,69913.1
2024-01-09,537,Laptop,1,208310.08
2024-04-14,1998,Headphones,11,224061.77
2024-08-31,4722,Smartphone,8,240051.88
2024-10-05,4881,Smartwatch,9,116487.04
2024-03-29,428,Tablet,5,292838.47
2024-03-12,2466,Laptop,6,214480.19
2024-04-11,4864,Laptop,1,264521.47
2024-10-12,4299,Smartwatch,11,98911.9
2024-04-26,1714,Headphones,2,251788.39
2023-11-25,2820,Smartphone,3,26496.01
2024-04-30,492,Tablet,9,153000.12
2024-08-29,1476,Laptop,2,83206.03
2024-02-16,4148,Smartphone,7,265028.72
2024-10-21,1306,Laptop,4,112377.17
2024-03-25,4970,Laptop,10,84922.56
2024-09-10,829,Headphones,5,69901.94
2024-01-02,1470,Smartwatch,1,282686.12
2024-06-25,2789,Headphones,4,101964.55
2024-06-19,2863,Tablet,10,212015.16
2024-02-27,2156,Tablet,1,98318.92
2024-06-28,4613,Tablet,6,71707.68
2024-03-27,186,Laptop,3,97406.42
2024-10-02,2257,Headphones,9,274817.22
2024-08-22,26,Tablet,3,197728.06
2024-05-03,492,Tablet,2,55016.0
2024-07-21,3113,Headphones,8,66824.96
2024-04-21,2973,Laptop,7,114621.75
2024-08-08,1275,Laptop,10,198812.95
2024-07-19,4027,Smartwatch,11,211996.4
2024-09-22,4322,Headphones,11,179674.61
2024-04-10,4073,Smartwatch,1,58197.17
2024-05-15,2052,Smartphone,8,169460.67
2024-01-02,673,Smartwatch,8,154981.94
2024-10-16,2986,Headphones,9,57520.99
2024-07-19,370,Smartwatch,6,105554.82
2024-01-04,4765,Headphones,11,122415.46
2024-05-09,3414,Smartwatch,8,135650.95
2023-12-03,92,Smartwatch,5,177567.73
2024-08-05,2891,Smartwatch,4,60388.32
2024-01-09,997,Tablet,2,123958.65
2024-01-26,1920,Smartphone,9,118924.66
2024-08-06,2736,Smartwatch,9,68412.36
2024-04-15,2746,Smartwatch,11,58792.42
2024-03-23,1856,Laptop,3,91374.53
2024-03-05,4406,Tablet,11,256964.84
2024-08-14,1564,Headphones,1,104860.94
2024-04-14,4109,Smartphone,11,223373.06
2024-09-24,3921,Smartphone,3,114088.32
2024-05-29,763,Tablet,7,217366.73
2024-03-09,4130,Headphones,1,148133.05
2024-04-28,2424,Headphones,8,119350.39
2023-11-21,1103,Headphones,7,207581.95
2024-03-22,4366,Laptop,6,10277.22
2024-09-15,4487,Smartwatch,8,249479.9
2024-09-07,470,Smartphone,6,292844.38
2024-10-06,1185,Smartwatch,11,80218.27
2024-03-10,3266,Headphones,6,139708.06
2024-03-16,657,Tablet,4,10501.2
2024-07-11,2602,Laptop,6,19545.43
2024-01-20,2139,Laptop,11,223030.64
2024-08-18,3442,Tablet,8,214246.28
2024-03-06,250,Headphones,9,289409.6
2024-03-08,941,Laptop,4,278888.22
2024-10-13,3878,Smartphone,1,72149.01
2024-06-02,1311,Laptop,10,183966.92
2024-10-12,2183,Tablet,2,166437.45
2024-03-02,4154,Tablet,5,162543.75
2024-02-18,2770,Smartwatch,3,66920.65
2024-07-16,2112,Smartwatch,1,60324.63
2024-10-21,709,Smartphone,4,125433.46
2024-08-16,56,Headphones,9,117280.08
2024-06-23,3727,Laptop,2,209138.9
2024-09-02,1573,Smartwatch,1,49247.83
2024-02-16,813,Laptop,9,297303.84
2024-05-06,2829,Tablet,8,157717.6
2024-08-21,1931,Laptop,2,16813.86
2024-09-20,3167,Smartphone,6,210462.55
2024-05-24,4258,Headphones,7,219590.81
2024-09-12,4542,Laptop,11,52462.06
2024-05-08,1905,Laptop,4,171767.19
2024-01-28,2848,Smartphone,7,272778.94
2024-04-23,1815,Tablet,9,255723.23
2024-09-16,1167,Smartwatch,10,204023.12
2024-06-11,2563,Tablet,6,226767.55
2024-04-07,1909,Smartphone,8,44678.06
2024-10-11,522,Tablet,6,152347.64
2024-05-31,2190,Smartwatch,11,114233.8
2024-05-08,4192,Tablet,1,228198.83
2024-04-09,1179,Tablet,11,175662.92
2023-11-20,1309,Tablet,6,215610.83
2023-11-11,2624,Tablet,6,127271.23
2024-08-30,1324,Smartwatch,1,271594.2
2024-06-14,2305,Tablet,7,244126.31
2023-12-09,1024,Tablet,8,33841.34
2024-04-11,4842,Tablet,9,285029.0
2024-01-31,1528,Laptop,2,65953.69
2024-01-28,1282,Smartphone,1,275924.8
2023-12-13,3416,Headphones,1,272189.47
2024-01-30,3902,Laptop,9,177730.67
2024-01-07,2395,Headphones,5,15089.03
2024-05-07,2314,Headphones,4,38271.35
2024-03-02,1170,Laptop,3,202721.06
2023-12-12,131,Smartwatch,6,67192.99
2024-09-28,1033,Laptop,2,14119.63
2024-08-06,3890,Tablet,1,278234.6
2024-02-29,2474,Headphones,6,41450.59
2024-03-15,4226,Smartwatch,4,116814.46
2024-07-25,2934,Headphones,2,75559.49
2024-02-21,3273,Smartwatch,2,282897.16
2024-10-13,4965,Laptop,1,247530.28
2024-03-07,3953,Smartwatch,7,191907.44
2023-11-10,3057,Headphones,2,243687.33
2024-02-07,2220,Laptop,5,164340.97
2024-02-11,479,Smartwatch,5,41294.93
2024-09-12,2049,Headphones,3,247108.67
2024-10-21,4667,Smartphone,7,190031.45
2024-10-16,2097,Tablet,7,56536.92
2024-07-31,1683,Tablet,5,215540.1
2024-01-11,409,Headphones,4,244581.61
2023-12-30,2859,Headphones,8,171409.38
2024-05-26,2273,Laptop,11,25167.62
2024-03-21,1520,Smartphone,2,275202.47
2023-12-27,2484,Smartwatch,9,143817.27
2024-03-27,3031,Tablet,11,276640.34
2024-03-08,2672,Laptop,9,244426.12
2024-10-10,3312,Smartwatch,5,131095.78
2024-04-19,164,Laptop,3,272509.16
2024-07-26,3992,Smartwatch,9,227666.78
2024-04-23,4101,Smartphone,1,270755.34
2024-04-06,4745,Headphones,6,178016.45
2023-10-27,3269,Smartphone,4,253597.64
2024-08-24,471,Smartphone,6,110741.79
2024-09-27,1028,Smartphone,6,224832.02
2024-05-06,3143,Smartwatch,11,245194.19
2024-02-13,4105,Headphones,8,38028.58
2023-12-29,1191,Smartwatch,3,254826.66
2024-07-04,4188,Headphones,8,112392.84
2023-11-17,4937,Smartwatch,7,66673.46
2024-07-07,3982,Smartphone,2,203370.69
2024-01-10,2305,Laptop,4,207578.34
2023-12-09,4459,Laptop,6,257479.1
2024-05-24,3055,Smartphone,6,205986.0
2024-07-18,1337,Smartwatch,11,201061.27
2023-12-30,629,Headphones,11,199418.66
2024-05-17,3624,Smartwatch,6,93473.98
2024-08-29,2063,Headphones,10,32816.33
2023-10-31,2951,Tablet,5,11487.5
2024-04-09,3075,Laptop,3,93664.41
2024-09-09,1912,Tablet,10,70874.98
2024-05-05,1164,Tablet,1,134915.34
2024-10-20,3270,Headphones,4,109761.64
2024-04-14,729,Laptop,1,25760.85
2024-04-27,600,Headphones,1,276250.72
2023-11-10,1512,Smartwatch,2,286141.75
2024-07-15,4743,Tablet,11,169964.48
2024-10-22,2913,Smartwatch,4,46725.82
2023-11-08,3406,Smartphone,1,74116.8
2024-04-21,101,Tablet,3,74574.93
2024-07-20,691,Smartwatch,11,210091.62
2023-12-05,4467,Tablet,7,159285.06
2024-09-27,3504,Headphones,6,289269.06
2024-01-13,3227,Smartwatch,4,285335.38
2024-07-06,1935,Headphones,6,181616.47
2024-09-22,690,Smartphone,4,209698.94
2024-08-25,571,Smartwatch,4,247620.4
2024-09-15,565,Laptop,10,131703.3
2023-11-23,4314,Smartwatch,9,238077.56
2024-02-16,2067,Smartwatch,3,45794.87
2024-09-22,3728,Headphones,11,171297.69
2024-09-04,2227,Tablet,7,170409.73
2024-02-08,2236,Headphones,4,67273.2
2023-12-09,2792,Smartphone,10,164533.84
2023-12-11,3502,Smartphone,9,299504.34
2024-03-19,3972,Smartphone,7,157369.3
2024-07-29,2086,Headphones,3,36062.28
2024-05-31,4126,Headphones,2,153426.39
2024-06-16,1551,Smartphone,3,276856.62
2024-04-26,3048,Tablet,10,102246.83
2024-07-23,1346,Laptop,9,268410.38
2023-12-04,473,Smartphone,4,223635.56
2024-03-21,4991,Tablet,4,212086.8
2023-12-24,4202,Smartphone,8,27144.12
2024-05-02,2057,Headphones,2,281039.12
2024-05-11,2797,Smartphone,8,248506.34
2024-08-05,2567,Smartphone,11,126503.7
2023-12-05,4212,Tablet,2,87905.49
2024-02-14,4957,Laptop,7,263001.75
2024-03-04,866,Headphones,11,83371.86
2024-03-02,1961,Laptop,9,20994.17
2024-10-10,1075,Smartwatch,3,195266.69
2024-01-09,1258,Headphones,1,169499.88
2024-04-02,4105,Headphones,4,159407.97
2024-05-13,4600,Tablet,1,210905.61
2024-02-19,3352,Smartphone,5,276845.47
2024-01-29,1404,Laptop,9,21971.73
2024-04-28,3015,Tablet,1,150195.9
2024-06-18,4341,Laptop,10,23237.77
2024-03-01,2162,Smartphone,1,49570.99
2024-01-02,4467,Headphones,9,218287.52
2024-09-01,708,Smartwatch,7,213031.88
2024-01-22,3101,Smartphone,6,234126.95
2024-02-12,123,Headphones,6,200180.88
2024-03-15,3925,Headphones,10,217136.53
2023-11-17,4300,Headphones,4,51289.67
2024-04-24,3328,Tablet,3,134712.75
2024-10-21,4034,Tablet,3,69759.74
2024-07-11,4688,Laptop,11,19283.14
2024-06-26,2833,Tablet,8,215451.4
2024-06-20,4592,Smartwatch,9,209816.98
2024-02-23,2039,Headphones,7,242228.98
2024-04-13,1561,Tablet,3,53326.25
2024-10-12,2869,Headphones,1,69283.52
2024-05-31,3491,Tablet,9,196549.73
2024-10-15,4547,Smartwatch,8,175557.2
2024-08-22,2501,Smartphone,1,148982.94
2023-11-08,4136,Laptop,5,49483.85
2024-08-12,2233,Headphones,7,239694.12
2024-01-31,4285,Tablet,2,134606.55
2024-01-29,1040,Laptop,6,176124.1
2024-08-26,1122,Smartphone,10,289109.47
2024-08-22,2186,Laptop,1,78098.86
2024-01-30,2551,Smartphone,11,139489.16
2024-03-15,613,Smartwatch,9,203060.31
2024-07-30,1124,Headphones,4,70203.57
2024-03-19,1872,Headphones,8,246414.62
2024-06-12,313,Tablet,5,223777.95
2024-04-01,419,Laptop,6,289431.72
2024-01-05,817,Laptop,7,165681.44
2024-07-24,1647,Tablet,6,189779.44
2024-08-31,1164,Smartwatch,6,16534.52
2023-11-11,2938,Laptop,10,171311.03
2023-11-27,1354,Headphones,4,114806.53
2023-12-04,2974,Smartwatch,9,288013.53
2024-09-06,91,Smartwatch,9,180678.16
2024-02-26,3198,Smartwatch,9,149812.55
2024-02-07,276,Smartwatch,2,92711.62
2024-08-26,694,Laptop,9,135472.56
2024-09-01,190,Tablet,10,37471.74
