Дата,UserID,Продукт,Количество,Цена
2024-05-24,1279,Smartphone,4,149085.86
2024-05-05,48,Tablet,2,41303.93
2024-08-13,4938,Tablet,5,199791.19
2023-12-07,1925,Tablet,7,259839.9
2024-03-28,2614,Smartphone,7,91368.02
2024-06-05,1021,Laptop,7,229311.1
2024-04-19,1032,Laptop,10,119171.71
2024-05-31,2045,Tablet,11,190062.08
2023-12-05,3751,Smartphone,10,241147.69
2024-08-10,4430,Smartphone,9,85361.18
2024-10-03,253,Smartphone,8,48341.77
2024-06-11,2818,Headphones,11,48424.42
2024-05-26,4721,Smartwatch,8,198443.34
2024-03-09,2855,Laptop,7,60630.28
2024-02-17,4116,Laptop,9,112104.63
2024-10-11,637,Headphones,3,57429.12
2024-06-16,959,Smartwatch,5,87447.37
2024-05-15,3208,Smartphone,1,286214.84
2023-10-29,470,Smartphone,3,149779.64
2024-01-15,3438,Laptop,3,287629.28
2024-02-17,4868,Smartwatch,9,64325.21
2024-10-01,1789,Smartphone,6,233757.0
2024-03-09,2289,Headphones,3,181903.28
2024-04-11,4143,Laptop,2,33092.28
2024-08-03,1144,Smartwatch,11,23624.07
2024-05-03,2604,Laptop,7,13025.31
2023-10-29,1765,Laptop,7,240879.36
2024-01-30,1143,Headphones,2,298827.66
2024-05-09,1218,Smartwatch,10,116725.52
2024-10-22,4789,Headphones,7,35362.88
2024-05-05,3108,Laptop,6,152175.34
2023-11-15,2071,Smartphone,7,189722.89
2024-08-30,3188,Smartwatch,10,225956.08
2024-06-19,2880,Smartwatch,11,211630.8
2024-04-21,2573,Smartphone,9,186640.3
2024-05-30,4452,Smartwatch,7,244572.28
2024-07-12,1505,Tablet,6,215668.19
2024-03-03,2889,Smartphone,11,29625.29
2024-04-06,4696,Smartphone,3,12844.9
2024-01-08,723,Smartwatch,9,175134.78
2024-09-07,1694,Smartwatch,3,218907.83
2024-06-17,3303,Smartphone,2,231644.69
2024-07-23,3109,Headphones,7,194961.97
2024-02-23,4828,Headphones,7,195019.67
2024-06-02,4996,Smartphone,10,275706.88
2024-07-07,2229,Headphones,6,155078.84
2024-04-23,1822,Tablet,3,99234.6
2024-09-12,571,Tablet,10,128599.67
2024-09-13,1305,Tablet,6,252251.98
2024-03-03,4127,Headphones,10,271254.5
2024-08-15,1442,Tablet,1,24485.55
2024-03-25,4807,Tablet,10,85357.82
2024-06-13,2041,Laptop,9,237449.5
2024-08-20,2105,Tablet,11,265874.62
2024-08-22,4985,Laptop,6,254631.05
2024-05-22,4192,Smartwatch,11,288957.6
2024-08-19,1670,Laptop,3,286219.6
2023-12-14,4009,Headphones,9,231295.58
2024-03-26,1063,Smartphone,10,127625.8
2024-09-25,1238,Smartphone,9,70805.6
2024-03-30,4722,Laptop,11,95924.88
2024-03-12,1126,Headphones,3,240205.69
2024-02-03,1042,Smartwatch,7,47021.04
2024-03-31,1605,Smartwatch,9,253172.31
2024-01-27,2080,Smartwatch,4,159966.23
2024-03-15,4721,Smartwatch,6,88148.49
2024-05-19,3000,Laptop,3,282985.8
2024-05-31,2019,Laptop,8,64544.06
2023-11-29,885,Laptop,5,90858.18
2023-11-07,4305,Headphones,8,175895.73
2023-12-19,4001,Smartphone,4,162963.02
2023-10-30,1497,Tablet,7,60118.76
2024-04-13,2248,Smartwatch,9,60072.66
2024-05-27,4780,Headphones,3,294434.62
2024-10-17,2297,Smartwatch,7,112645.17
2024-02-22,2005,Tablet,1,287916.62
2024-01-05,1674,Headphones,9,134898.67
2024-10-13,1383,Headphones,6,282387.06
2023-11-16,4875,Smartwatch,4,205417.62
2024-02-06,1383,Smartphone,11,272151.03
2024-01-21,4748,Headphones,10,133229.02
2024-08-10,4731,Smartphone,11,102187.35
2024-03-14,3202,Headphones,2,115516.53
2024-03-08,2271,Laptop,2,33003.32
2024-10-20,2077,Smartwatch,3,266018.16
2024-08-12,1787,Laptop,9,245288.67
2024-07-14,2891,Laptop,7,46928.95
2024-10-02,4551,Smartwatch,8,177464.95
2023-12-29,2345,Laptop,6,238755.14
2023-11-14,1796,Smartphone,4,205939.73
2023-10-28,2513,Laptop,2,15830.83
2024-09-10,109,Smartwatch,5,199469.12
2023-11-15,1497,Headphones,3,155086.14
2023-11-18,3655,Smartwatch,8,194358.31
2024-08-18,3325,Smartphone,5,215370.66
2023-12-13,3562,Smartphone,6,107870.56
2024-10-20,2430,Tablet,4,294940.9
2024-06-14,3505,Tablet,11,231451.78
2024-04-26,982,Tablet,5,79592.81
2023-11-16,1677,Smartphone,6,175054.17
2023-12-26,2037,Laptop,4,119326.98
2024-05-27,2500,Smartwatch,1,74488.03
2024-01-10,789,Headphones,10,98537.48
2024-10-10,239,Smartwatch,2,158895.2
2024-03-05,2112,Headphones,5,30155.88
2024-07-18,2498,Tablet,7,255534.6
2024-07-08,1414,Laptop,7,151607.69
2024-07-10,4147,Smartphone,8,267162.62
2024-07-14,2775,Laptop,9,182564.94
2024-09-14,4815,Laptop,11,88440.17
2024-03-01,4386,Smartphone,8,236170.31
2024-03-23,325,Headphones,5,192951.75
2024-06-28,1356,Smartwatch,10,233226.69
2024-10-18,1795,Smartphone,2,34646.64
2024-09-12,4633,Laptop,5,207222.88
2024-07-25,184,Headphones,10,76772.17
2024-10-08,4669,Smartphone,11,114726.03
2023-12-20,2945,Smartwatch,4,148160.2
2024-10-10,3572,Laptop,8,59338.59
2024-07-02,2293,Smartphone,9,87483.21
2024-07-11,999,Smartwatch,2,191815.12
2023-12-05,2380,Smartphone,10,49615.33
2024-04-08,3680,Tablet,10,285226.1
2024-07-11,648,Smartphone,9,238996.39
2024-08-25,3689,Smartwatch,7,247288.08
2023-10-25,4211,Smartwatch,3,126497.05
2024-06-07,4056,Laptop,2,73535.2
2024-10-14,1363,Headphones,1,63642.73
2024-02-12,2720,Tablet,5,30786.84
2024-01-23,3333,Smartphone,1,48806.33
2024-02-02,1829,Headphones,3,61204.95
2024-08-18,2145,Laptop,3,23399.3
2024-04-19,1171,Smartphone,2,132380.98
2024-04-26,4882,Laptop,11,152768.75
2024-06-07,3018,Laptop,8,177078.16
2024-09-17,1192,Smartwatch,2,208240.67
2024-10-02,48,Laptop,4,93828.56
2024-10-20,2406,Smartwatch,5,270967.44
2024-02-16,4792,Tablet,3,32904.45
2023-12-21,2356,Smartwatch,11,164468.19
2024-09-17,3396,Tablet,10,298442.8
2024-02-10,1430,Smartphone,6,269064.5
2023-12-15,396,Smartwatch,9,250150.98
2023-11-26,3979,Tablet,2,231754.17
2024-07-30,3864,Smartwatch,11,187617.14
2024-08-23,204,Headphones,7,165427.8
2024-06-16,2092,Smartphone,8,68871.59
2024-10-09,683,Smartphone,6,40833.01
2024-09-06,132,Laptop,5,135988.19
2023-12-12,2388,Tablet,2,183890.81
2024-02-07,87,Tablet,3,193843.73
2024-08-30,3767,Smartwatch,8,220604.58
2024-01-09,2415,Headphones,3,97553.84
2023-11-22,1432,Smartphone,4,286467.12
2024-02-15,4650,Tablet,1,265946.7
2024-06-24,2351,Tablet,11,48680.78
2023-12-05,4954,Headphones,1,251977.7
2024-02-19,3336,Tablet,5,109878.91
2024-10-15,4695,Headphones,5,129575.63
2024-04-24,3530,Smartwatch,7,207136.11
2024-10-06,1731,Headphones,8,60476.53
2024-05-01,4157,Tablet,4,198673.53
2023-10-30,3142,Smartphone,10,98112.83
2024-03-28,145,Tablet,5,168319.55
2023-12-15,552,Smartwatch,2,71299.98
2024-08-23,79,Tablet,4,13264.66
2023-11-14,4290,Smartwatch,2,163873.27
2024-08-06,1352,Headphones,8,233970.66
2024-01-11,102,Smartphone,3,134342.39
2024-10-18,2109,Smartwatch,7,202287.16
2024-04-05,3072,Smartwatch,6,270264.56
2024-07-05,257,Laptop,11,33359.83
2024-06-26,713,Smartwatch,5,40543.96
2023-10-24,4076,Headphones,7,186490.9
2023-12-08,4821,Laptop,7,219736.66
2024-04-02,2464,Headphones,4,101913.43
2024-02-02,1380,Headphones,3,221508.05
2024-05-01,2931,Smartwatch,4,211916.94
2024-01-26,1819,Tablet,4,212730.64
2024-08-22,21,Headphones,6,243224.11
2024-07-23,4667,Tablet,4,282388.38
2024-06-19,1270,Laptop,3,29081.17
2023-12-18,1185,Smartwatch,6,182653.6
2024-02-11,1190,Headphones,2,84628.01
2024-06-22,627,Laptop,6,280667.4
2023-11-27,4526,Tablet,1,215886.44
2023-12-04,2751,Smartwatch,7,269501.22
2024-03-24,2562,Smartphone,5,44059.07
2024-05-24,302,Headphones,8,124084.09
2024-08-31,2380,Headphones,2,73742.5
2024-03-03,3256,Headphones,6,125417.2
2024-01-15,667,Laptop,6,205191.98
2024-10-06,4992,Laptop,3,139817.78
2024-08-14,2642,Smartwatch,3,37676.2
2024-07-03,3947,Smartphone,7,27946.77
2023-11-10,961,Tablet,6,269591.78
2024-06-12,4304,Tablet,11,15045.66
2024-03-25,3053,Smartphone,11,101620.98
2024-05-23,2489,Tablet,5,184657.6
2024-05-31,2137,Smartwatch,8,232953.53
2023-11-20,4682,Smartphone,2,80534.48
2024-05-05,1361,Tablet,2,26914.68
2024-01-19,353,Tablet,1,73185.87
2024-01-01,3365,Smartphone,7,154970.53
2024-10-15,2024,Tablet,11,16181.42
2024-06-10,376,Smartwatch,6,149642.34
2024-09-06,2459,Smartwatch,2,218429.03
2024-04-22,3014,Headphones,8,166938.27
2023-11-22,3173,Laptop,10,209927.53
2024-02-06,2856,Laptop,8,78971.54
2024-01-11,4718,Laptop,9,191748.55
2024-01-29,3615,Smartphone,10,187878.02
2024-02-19,1222,Laptop,3,282479.5
2024-04-14,249,Headphones,3,263071.72
2024-09-21,2021,Smartphone,9,91135.11
2024-08-17,391,Tablet,7,237638.42
2024-10-18,4650,Tablet,2,247564.97
2023-12-25,617,Headphones,4,108275.62
2024-04-01,2502,Tablet,4,292492.5
2024-07-20,1825,Tablet,10,45409.71
2024-05-10,3340,Laptop,11,176846.84
2024-08-17,2251,Smartphone,11,205496.12
2024-02-16,950,Laptop,2,223080.11
2024-06-11,4967,Tablet,9,193819.23
2023-12-01,4180,Smartwatch,2,244423.64
2024-03-30,4455,Smartwatch,4,177016.4
2024-07-19,4028,Laptop,10,223318.94
2023-11-13,4928,Smartwatch,5,118365.22
2023-10-26,2349,Tablet,5,62694.38
2024-06-10,2039,Laptop,1,183491.64
2024-09-15,1677,Laptop,5,109436.6
2023-12-13,2249,Smartwatch,6,297613.88
2024-02-03,4578,Laptop,2,229146.3
2024-02-21,3329,Smartwatch,5,141834.42
2023-12-06,639,Headphones,7,67084.98
2024-04-06,339,Smartwatch,8,148703.95
2024-02-23,4017,Tablet,11,281849.97
2024-08-18,3946,Laptop,4,229403.3
2024-10-21,3674,Smartwatch,7,231594.42
2024-09-30,669,Headphones,8,298900.53
2024-06-11,4166,Smartphone,8,49895.36
2023-12-28,2675,Smartphone,9,283157.8
2024-03-24,2241,Tablet,6,223182.73
2024-03-15,635,Laptop,3,49874.17
2024-08-12,1378,Laptop,5,237485.62
2024-04-29,3457,Smartphone,7,69894.44
2024-03-26,4329,Smartwatch,1,151956.86
2024-10-20,1077,Tablet,4,77654.07
2024-08-27,582,Tablet,1,223668.8
2023-11-02,300,Smartphone,10,194166.08
2024-01-26,3124,Tablet,5,277690.8
2023-11-07,1807,Headphones,1,177311.98
2024-02-01,2406,Smartphone,7,180991.06
2024-06-05,36,Headphones,4,290263.62
2023-10-26,3955,Tablet,7,138804.1
2024-10-01,3424,Smartphone,7,10027.93
2023-12-14,1879,Smartwatch,9,153316.86
2023-11-07,611,Headphones,11,103513.41
2024-05-16,3788,Smartwatch,5,228872.55
2024-09-15,752,Smartwatch,2,19525.33
2024-09-12,511,Smartwatch,5,269793.56
2023-12-08,2545,Smartphone,9,186405.9
2024-06-20,1023,Smartphone,4,160089.12
2024-10-15,3018,Headphones,8,54444.43
2024-03-06,317,Tablet,9,142689.25
2024-05-14,490,Tablet,7,17237.8
2024-07-18,1063,Laptop,7,216024.1
2024-05-07,4516,Smartphone,11,128155.4
2024-06-21,2066,Laptop,4,291688.5
2024-01-02,213,Tablet,3,249831.1
2023-11-11,3578,Smartphone,7,60904.35
2023-11-02,4766,Smartwatch,11,162279.28
2024-09-12,1641,Smartwatch,2,177736.33
2024-03-20,3674,Smartphone,3,52142.36
2024-05-08,4228,Tablet,6,28573.8
2023-12-09,650,Tablet,8,225371.28
2024-06-23,3605,Smartwatch,1,120018.15
2024-06-18,3617,Tablet,2,218046.66
2024-04-07,1726,Smartwatch,10,241030.67
2024-09-06,1175,Smartphone,5,204889.52
2024-04-05,4645,Laptop,1,287767.16
2024-04-29,2186,Headphones,11,51582.84
2023-11-11,3474,Smartwatch,2,292842.1
2024-06-12,1701,Smartwatch,2,106101.04
2024-06-21,673,Laptop,6,183528.88
2024-07-26,1595,Laptop,3,220288.8
2024-06-27,1565,Smartwatch,7,211788.33
2024-03-19,4356,Tablet,4,38188.94
2024-07-16,1630,Headphones,1,121661.4
2024-08-10,956,Smartwatch,2,273477.38
2024-01-09,4023,Headphones,2,20851.18
2024-05-03,396,Tablet,7,169000.3
2023-12-19,3797,Smartphone,9,87886.21
2024-03-26,2532,Smartwatch,4,284587.62
2024-09-24,4300,Tablet,11,31831.94
2024-10-09,4850,Smartwatch,2,287404.44
2023-12-06,2026,Smartwatch,4,23131.5
2024-08-11,4767,Smartphone,11,221229.4
2024-06-09,1606,Tablet,1,167945.89
2023-11-25,771,Smartphone,2,67354.02
2023-11-10,4561,Headphones,2,287563.84
2024-03-13,185,Tablet,5,290065.5
2024-05-02,4210,Tablet,6,117261.63
2024-05-29,3641,Smartphone,2,35232.92
2024-07-04,4021,Laptop,1,37421.59
2024-02-08,342,Smartwatch,6,111377.61
2024-10-02,4961,Laptop,4,114864.82
2024-03-06,3885,Laptop,4,98491.82
2024-09-12,2212,Headphones,11,295209.8
2023-11-24,1220,Smartphone,7,279524.0
2023-12-13,142,Laptop,3,48361.78
2024-09-12,1262,Smartphone,9,112208.76
2024-10-07,4710,Smartwatch,7,239178.95
2024-06-19,3381,Smartphone,1,129262.55
2024-02-16,1394,Headphones,8,139297.75
2024-08-06,1997,Laptop,2,175164.12
2024-08-11,2077,Tablet,7,79161.6
2024-01-12,443,Smartphone,6,20289.96
2024-06-05,4394,Laptop,4,96322.09
2024-10-19,2766,Laptop,1,295706.28
2024-09-17,1015,Smartwatch,2,196185.27
2023-11-23,1489,Tablet,10,43928.2
2024-05-21,1087,Smartwatch,7,258344.27
2024-02-12,1105,Tablet,10,27003.63
2024-01-20,3638,Smartphone,7,33637.97
2024-06-08,4320,Headphones,4,49406.36
2024-05-23,1398,Smartwatch,11,120692.26
2024-03-01,3967,Smartwatch,3,100941.68
2024-02-05,4464,Smartphone,9,130623.73
2024-02-07,2206,Smartphone,11,248612.31
2024-04-30,3809,Headphones,11,118089.68
2024-09-11,4460,Headphones,11,210351.77
2024-01-05,4433,Tablet,4,81746.64
2024-10-02,736,Smartwatch,9,297241.2
2024-09-02,3513,Smartphone,1,259932.48
2024-01-21,3290,Tablet,6,24620.42
2023-11-24,1495,Tablet,10,257629.81
2024-05-30,4415,Smartphone,8,234033.38
2024-10-06,1250,Headphones,3,102538.06
2024-07-22,2625,Smartwatch,5,25826.26
2024-01-03,2728,Smartwatch,3,275060.25
2024-05-09,3205,Laptop,6,289599.4
2024-05-30,4107,Headphones,10,210640.34
2023-11-16,2473,Tablet,2,87614.75
2024-08-01,140,Tablet,8,293667.84
2024-07-06,1204,Headphones,11,50330.24
2024-02-12,1315,Headphones,9,200514.56
2023-11-22,4792,Smartphone,6,261107.88
2024-01-19,117,Laptop,5,99324.22
2024-08-10,1017,Tablet,4,162780.2
2024-08-02,206,Smartwatch,6,74298.83
2024-05-20,566,Smartphone,7,59114.01
2024-07-21,4895,Laptop,3,11289.08
2024-04-30,4654,Headphones,11,219709.7
2024-08-21,969,Smartphone,3,187317.02
2024-02-19,1903,Tablet,11,94567.48
2024-02-28,4541,Laptop,8,202228.7
2024-10-22,1508,Smartphone,5,85125.67
2024-06-12,646,Headphones,6,95197.07
2024-02-29,3403,Tablet,10,245552.28
2023-11-03,4261,Tablet,8,267834.9
2024-05-10,2802,Laptop,1,192938.33
2023-12-04,4349,Smartphone,3,270220.56
2024-01-30,575,Headphones,1,164915.8
2024-08-30,2260,Smartphone,3,225799.66
2024-09-28,1765,Tablet,2,50122.25
2023-12-14,3200,Smartphone,1,215880.67
2024-08-14,1630,Smartwatch,2,59131.09
2024-08-07,2883,Smartwatch,7,107305.81
2023-12-08,1165,Smartphone,7,217587.81
2024-07-07,1753,Tablet,6,93088.39
2024-07-15,3,Smartwatch,1,164270.9
2024-07-27,4240,Laptop,8,35931.97
2024-02-24,2732,Headphones,10,214497.25
2024-04-30,4028,Headphones,4,38648.44
2024-05-04,3350,Laptop,10,142479.72
2024-06-16,3688,Tablet,10,280151.12
2024-06-24,4708,Laptop,4,102372.31
2024-07-25,4828,Smartwatch,7,231607.98
2023-12-24,2083,Smartphone,4,141841.3
2024-08-08,3326,Laptop,11,129780.68
2024-09-23,4888,Tablet,3,298985.66
2023-11-24,3254,Tablet,4,286017.34
2023-12-27,3873,Smartwatch,1,250513.22
2024-02-06,1431,Laptop,9,102687.15
2024-04-08,4363,Smartwatch,10,27610.2
2024-08-24,4128,Smartwatch,10,96187.36
2024-01-12,2244,Smartphone,6,146244.16
2024-08-05,515,Smartphone,4,147002.88
2023-12-13,1665,Smartphone,1,141788.56
2024-06-07,2452,Smartwatch,1,154023.08
2023-11-15,3937,Smartwatch,4,234495.44
2024-02-08,1440,Tablet,7,149813.84
2024-07-26,4019,Smartwatch,5,36081.33
2023-12-03,2863,Smartwatch,8,216953.61
2024-01-06,3323,Smartphone,6,104494.24
2023-12-15,3272,Smartwatch,10,278845.06
2024-01-21,1979,Laptop,6,229831.4
2024-07-17,3528,Smartwatch,8,189033.3
2024-09-09,4220,Laptop,3,61769.45
2024-01-29,570,Tablet,2,127237.29
2024-01-24,4206,Headphones,6,184566.16
2024-07-30,513,Smartwatch,9,242665.94
2024-08-30,754,Headphones,6,166857.05
2024-10-17,1505,Smartphone,6,119554.85
2024-07-04,2677,Smartwatch,10,211741.9
2023-11-03,1140,Headphones,8,140544.44
2024-06-23,4300,Headphones,10,255323.02
2024-05-26,4008,Laptop,1,61925.73
2024-07-02,1545,Laptop,10,291080.25
2024-09-21,241,Smartwatch,4,76666.01
2023-11-03,3764,Smartwatch,3,205659.62
2024-05-18,4651,Laptop,4,148675.05
2024-05-26,194,Laptop,10,168253.58
2024-02-15,3619,Tablet,7,112829.51
2024-04-03,3260,Headphones,4,157272.19
2024-07-04,4130,Tablet,5,71732.3
2024-04-25,4560,Laptop,9,78432.95
2024-08-25,3931,Tablet,9,173413.8
2024-10-19,507,Headphones,4,87701.96
2023-10-29,243,Smartwatch,8,90590.02
2023-11-01,1156,Smartwatch,9,100439.27
2024-04-02,1165,Smartphone,2,249045.02
2024-07-04,414,Smartwatch,7,195507.25
2024-03-03,4079,Smartphone,9,226943.94
2024-08-19,2045,Headphones,9,289418.53
2024-06-14,1716,Smartwatch,2,124083.54
2024-07-25,240,Headphones,9,77161.34
2024-06-02,2926,Smartphone,8,207274.84
2024-08-23,4694,Tablet,2,189295.88
2023-11-13,3210,Smartwatch,2,177384.61
2024-08-16,2492,Headphones,4,292746.12
2024-03-01,2010,Headphones,4,216928.9
2024-06-26,4619,Headphones,9,81799.98
2024-10-22,4116,Smartphone,6,22623.8
2024-09-21,3484,Tablet,8,281222.25
2023-11-29,412,Smartwatch,3,245718.88
2024-01-29,2095,Tablet,5,86820.19
2024-07-09,2301,Tablet,8,176310.66
2024-09-12,2910,Laptop,1,241692.12
2024-08-18,2340,Laptop,11,213795.16
2024-07-05,4323,Laptop,9,175707.0
2024-01-10,2677,Smartwatch,7,77910.95
2024-02-12,4052,Tablet,9,96230.56
2023-11-16,2185,Headphones,4,93468.98
2024-05-08,915,Smartphone,5,293946.8
2023-12-25,674,Laptop,10,192215.84
2024-10-19,4499,Tablet,3,47688.39
2024-10-03,1765,Tablet,5,225406.66
2024-09-03,1748,Laptop,6,240023.45
2024-05-21,3483,Headphones,2,46557.88
2024-07-09,618,Laptop,1,240392.56
2024-01-23,4614,Tablet,3,22913.38
2024-03-26,215,Laptop,1,100100.69
2024-01-23,570,Smartphone,3,253585.06
2024-09-23,869,Laptop,10,250099.33
2024-08-01,1615,Smartphone,1,42383.4
2024-01-09,3194,Smartwatch,5,11086.75
2023-11-10,3602,Tablet,3,122726.31
2024-08-22,2379,Smartwatch,1,214287.62
2024-02-16,4468,Laptop,7,90124.38
2023-12-09,4405,Smartwatch,5,125637.28
2024-04-01,4623,Smartwatch,8,149329.9
2023-12-16,3955,Smartwatch,4,98351.87
2024-06-03,2542,Smartphone,8,149003.95
2024-10-19,157,Smartwatch,7,91556.21
2024-01-08,4602,Laptop,8,270932.9
2023-12-25,2477,Smartphone,9,93933.82
2024-08-14,2477,Smartwatch,7,138204.06
2023-11-17,4724,Laptop,5,279794.5
2023-12-20,4926,Headphones,7,113384.82
2024-02-10,361,Tablet,6,262042.88
2024-04-04,3745,Tablet,8,255228.47
2024-03-05,971,Smartwatch,10,217885.08
2024-04-13,4830,Laptop,3,227328.28
2024-03-17,2064,Smartwatch,8,113922.29
2024-01-05,22,Laptop,5,83795.37
2023-10-30,2622,Laptop,8,24215.6
2023-11-14,1902,Smartwatch,2,148120.69
2024-06-17,3586,Laptop,3,219281.8
2024-01-25,3490,Laptop,7,57511.84
2024-10-07,2056,Smartphone,8,269463.3
2023-12-27,939,Headphones,11,225400.25
2024-07-09,1012,Headphones,11,50534.88
2024-03-27,3630,Smartphone,8,217007.6
2023-11-29,883,Laptop,2,174896.02
2024-08-17,2047,Laptop,2,149750.06
2024-09-02,4745,Smartwatch,5,281856.66
2024-02-22,910,Headphones,10,136001.3
2024-05-14,1936,Headphones,7,191768.69
2024-01-18,836,Headphones,1,103038.01
2024-04-30,4345,Smartphone,8,205630.75
2023-11-06,4359,Smartphone,7,67146.09
2024-05-19,3267,Smartwatch,4,181261.31
2024-10-06,4231,Smartwatch,4,276024.75
2024-07-06,544,Smartwatch,4,192639.47
2024-01-25,377,Smartwatch,5,197014.64
2024-09-17,3679,Smartwatch,5,206093.81
2024-07-12,860,Smartphone,2,60205.99
2023-11-14,4438,Laptop,4,193491.8
2024-05-08,1085,Tablet,10,250232.77
2024-01-12,222,Laptop,3,178150.62
2024-06-02,1370,Headphones,3,125730.95
2024-02-07,3302,Headphones,10,23659.15
2024-09-17,1269,Laptop,8,27326.59
2024-10-03,3836,Laptop,11,211076.4
2024-09-12,1625,Headphones,8,117205.31
2024-05-12,2718,Headphones,7,42503.78
2023-11-19,199,Headphones,1,176469.84
2024-06-13,862,Smartphone,9,59576.1
2024-06-03,4931,Smartphone,7,287096.62
2024-02-13,3730,Headphones,2,243445.5
2023-11-29,1841,Tablet,6,191588.4
2024-03-21,2397,Tablet,3,20710.16
2024-02-03,4593,Smartwatch,3,74776.77
2024-09-04,1271,Headphones,10,46109.99
2024-03-18,4710,Smartphone,10,182770.08
2024-04-23,4492,Smartphone,1,216861.45
2024-10-06,751,Headphones,6,175608.12
2024-08-02,177,Smartwatch,6,185541.86
2024-03-12,2428,Headphones,11,180968.48
2024-03-03,1768,Smartphone,7,69361.26
2024-05-23,466,Headphones,5,268746.6
2024-10-13,4593,Laptop,1,73750.51
2024-02-03,4681,Smartphone,1,53191.28
2024-03-31,802,Smartwatch,10,198387.27
2024-02-09,3275,Tablet,6,67588.2
2024-07-14,4519,Laptop,7,181046.92
2024-05-12,2414,Headphones,2,13095.05
2024-08-09,4125,Smartwatch,6,263265.2
2024-04-08,1994,Headphones,4,19005.03
2024-10-18,3533,Smartwatch,7,88589.34
2024-03-02,4736,Laptop,10,143833.38
2024-09-19,2865,Smartphone,2,13762.07
2023-11-05,88,Laptop,9,278459.1
2024-07-26,2075,Smartphone,1,291439.97
2024-01-10,4981,Tablet,10,38006.34
2024-05-01,306,Smartphone,3,115423.19
2024-05-03,3094,Smartphone,8,17454.87
2024-08-28,3178,Headphones,6,195915.77
2024-07-16,4075,Laptop,9,196105.73
2024-07-11,825,Tablet,11,78503.03
2023-11-12,1446,Tablet,7,165732.88
2024-01-11,2139,Smartphone,2,143305.06
2024-08-30,1265,Smartphone,8,184506.38
2024-04-28,2695,Smartwatch,8,229208.55
2024-09-11,1384,Laptop,11,84230.51
2024-10-18,1138,Tablet,5,27027.1
2024-07-07,1708,Laptop,5,200848.95
2024-09-28,4337,Headphones,7,147817.3
2023-12-29,1203,Smartphone,1,209020.95
2024-04-09,2614,Smartwatch,7,293230.06
2024-04-20,1184,Headphones,1,277902.38
2023-12-07,4621,Headphones,4,128440.76
2024-01-23,4769,Smartphone,2,86933.01
2024-04-23,1000,Smartwatch,2,253905.34
2023-11-10,569,Laptop,6,243797.66
2024-02-16,4681,Smartphone,2,173320.4
2024-01-02,2415,Smartwatch,2,222599.95
2024-05-26,1657,Smartwatch,7,121723.78
2024-10-18,4366,Smartwatch,8,253177.89
2024-08-18,3183,Smartphone,1,182928.27
2023-11-29,3822,Laptop,1,127051.89
2024-03-03,1906,Smartwatch,11,207286.5
2024-04-21,4133,Smartphone,8,230874.52
2024-02-08,2663,Tablet,5,299202.88
2024-04-13,740,Smartphone,9,209397.8
2024-06-30,2581,Tablet,11,49728.45
2024-03-25,1618,Smartwatch,7,236990.38
2023-12-03,545,Laptop,11,80408.1
2024-01-02,3722,Tablet,2,55564.25
2024-02-19,56,Laptop,1,125272.61
2024-10-22,4393,Tablet,5,270341.75
2023-11-19,3403,Smartphone,2,38455.24
2023-12-05,3126,Laptop,10,246948.42
2023-10-25,1653,Smartwatch,2,252547.44
2024-06-12,2732,Tablet,3,290421.0
2023-11-29,1784,Smartwatch,2,245241.78
2024-03-29,1983,Smartwatch,11,187713.27
2024-08-29,716,Smartphone,1,98984.31
2024-06-12,1219,Laptop,7,268172.28
2024-06-15,4144,Headphones,8,249386.3
2024-09-28,2858,Laptop,2,130651.39
2023-11-30,815,Smartphone,3,126419.08
2023-12-21,3970,Smartwatch,8,213602.44
2024-06-02,580,Smartphone,9,27230.38
2024-06-06,1609,Smartwatch,1,225888.19
2024-01-24,4655,Tablet,1,88379.23
2024-07-24,955,Headphones,5,179405.92
2024-10-13,3066,Laptop,5,195269.7
2024-04-18,4708,Headphones,9,299608.97
2024-10-07,728,Laptop,6,30516.37
2024-04-24,3202,Smartwatch,4,256033.27
2024-01-28,4839,Headphones,4,142143.73
2024-05-06,4066,Smartwatch,11,112677.01
2023-11-06,2206,Smartphone,5,134529.11
2024-09-03,4783,Laptop,7,197708.48
2023-11-16,130,Laptop,4,256569.25
2024-05-23,4681,Tablet,9,213018.02
2023-12-11,4302,Smartphone,5,196877.94
2024-08-27,776,Smartwatch,11,192824.66
2024-06-06,2339,Tablet,2,180226.08
2024-07-26,2429,Smartwatch,2,191767.34
2024-09-29,3725,Smartphone,10,291137.47
2024-02-05,2433,Tablet,6,278818.3
2024-01-14,4172,Smartphone,7,242929.45
2024-01-09,2496,Headphones,11,231386.31
2024-10-19,1194,Tablet,5,141774.92
2024-09-23,1703,Smartphone,6,124734.65
2024-06-08,3400,Tablet,10,279456.12
2024-08-10,2479,Laptop,9,166403.02
2024-10-20,1412,Smartphone,11,130948.87
2024-01-18,477,Smartwatch,5,167652.06
2023-11-26,15,Smartphone,4,145880.66
2024-03-30,532,Smartphone,4,299526.62
2023-11-23,2432,Smartphone,9,212535.22
2024-03-06,2709,Headphones,5,284623.38
2023-11-10,586,Headphones,7,34320.97
2024-04-27,3925,Laptop,11,13306.85
2024-01-28,3532,Headphones,7,200840.3
2024-06-06,787,Smartphone,7,65211.59
2023-10-26,2047,Laptop,11,50652.78
